,data_time,site_name,nh3n_avg,tp_avg,do_avg,codcr_avg,codmn_avg,rainfall,next_rain
1466,2020-02-06 00:00:00,芦苞涌入西南涌断面,0.91,0.19,5.53,20.8,,0.0,0.0
1805,2020-02-06 00:00:00,科勒大道断面,0.21,0.254,4.42,24.0,,0.0,0.0
2085,2020-02-06 00:00:00,芦苞涌古云桥断面,0.24,0.306,3.45,22.8,,0.0,0.0
2439,2020-02-06 00:00:00,凤岗断面,2.07,0.366,3.43,33.8,,0.0,0.0
1806,2020-02-06 04:00:00,广三高速断面,3.29,0.211,3.21,18.3,,0.0,0.0
1999,2020-02-06 04:00:00,芦苞涌古云桥断面,0.24,0.292,3.16,23.9,,0.0,0.0
2269,2020-02-06 04:00:00,科勒大道断面,0.21,0.254,4.27,24.0,,0.0,0.0
2440,2020-02-06 04:00:00,鲁岗涌,0.18,0.138,7.97,,3.6,0.0,0.0
1641,2020-02-06 04:00:00,凤岗断面,2.2,0.38,3.8,33.6,,0.0,0.0
2086,2020-02-06 04:00:00,芦苞涌入西南涌断面,0.68,0.168,5.67,20.2,,0.0,0.0
2348,2020-02-06 08:00:00,凤岗断面,2.17,0.376,3.64,31.9,,0.0,0.0
2001,2020-02-06 08:00:00,芦苞涌古云桥断面,0.24,0.294,3.1,21.4,,0.0,0.0
2270,2020-02-06 08:00:00,芦苞涌入西南涌断面,0.55,0.148,5.1,18.9,,0.0,0.0
1366,2020-02-06 08:00:00,鲁岗涌,0.19,0.147,6.98,,3.4,0.0,0.0
2000,2020-02-06 08:00:00,广三高速断面,3.33,0.211,2.59,17.2,,0.0,0.0
1705,2020-02-06 08:00:00,科勒大道断面,0.33,0.255,4.23,24.0,,0.0,0.0
2349,2020-02-06 12:00:00,芦苞涌入西南涌断面,0.97,0.209,5.25,21.9,,0.0,0.0
2002,2020-02-06 12:00:00,鲁岗涌,0.19,0.16,7.49,,4.6,0.0,0.0
1706,2020-02-06 12:00:00,芦苞涌古云桥断面,0.22,0.3,3.12,22.4,,0.0,0.0
1898,2020-02-06 12:00:00,凤岗断面,1.87,0.383,3.68,34.1,,0.0,0.0
1467,2020-02-06 12:00:00,科勒大道断面,0.63,0.401,3.67,32.8,,0.0,0.0
2087,2020-02-06 12:00:00,广三高速断面,2.78,0.187,1.76,15.9,,0.0,0.0
2350,2020-02-06 16:00:00,芦苞涌入西南涌断面,0.94,0.197,5.55,20.7,,0.0,0.0
1547,2020-02-06 16:00:00,芦苞涌古云桥断面,0.18,0.375,3.43,23.0,,0.0,0.0
1367,2020-02-06 16:00:00,凤岗断面,2.4,0.465,4.4,35.0,,0.0,0.0
2167,2020-02-06 16:00:00,鲁岗涌,0.16,0.142,8.82,,4.8,0.0,0.0
2271,2020-02-06 16:00:00,广三高速断面,2.56,0.208,2.22,14.9,,0.0,0.0
2351,2020-02-06 16:00:00,科勒大道断面,0.99,0.304,4.23,28.2,,0.0,0.0
1548,2020-02-06 20:00:00,芦苞涌入西南涌断面,0.77,0.173,5.12,20.2,,0.0,0.0
1470,2020-02-06 20:00:00,凤岗断面,2.13,0.314,3.5,27.4,,0.0,0.0
1468,2020-02-06 20:00:00,广三高速断面,2.56,0.217,5.15,9.8,,0.0,0.0
1899,2020-02-06 20:00:00,鲁岗涌,0.17,0.148,7.93,,4.9,0.0,0.0
1368,2020-02-06 20:00:00,科勒大道断面,0.68,0.255,3.7,25.0,,0.0,0.0
1469,2020-02-06 20:00:00,芦苞涌古云桥断面,0.14,0.299,3.12,23.1,,0.0,0.0
2526,2020-02-07 00:00:00,广三高速断面,0.46,0.104,1.24,7.8,,0.0,0.0
1707,2020-02-07 00:00:00,鲁岗涌,0.16,0.15,7.53,,4.2,0.0,0.0
1642,2020-02-07 00:00:00,芦苞涌古云桥断面,0.14,0.349,3.05,20.7,,0.0,0.0
1900,2020-02-07 00:00:00,科勒大道断面,1.27,0.345,3.53,28.0,,0.0,0.0
1369,2020-02-07 00:00:00,芦苞涌入西南涌断面,0.91,0.181,4.76,20.0,,0.0,0.0
1807,2020-02-07 00:00:00,凤岗断面,2.45,0.397,3.36,32.0,,0.0,0.0
2441,2020-02-07 04:00:00,凤岗断面,2.41,0.475,2.95,34.2,,0.0,0.0
2168,2020-02-07 04:00:00,芦苞涌入西南涌断面,0.67,0.17,5.48,20.5,,0.0,0.0
2169,2020-02-07 04:00:00,科勒大道断面,1.27,0.345,3.31,28.0,,0.0,0.0
2272,2020-02-07 04:00:00,芦苞涌古云桥断面,0.32,0.325,3.09,20.6,,0.0,0.0
1643,2020-02-07 04:00:00,鲁岗涌,0.16,0.137,7.52,,3.8,0.0,0.0
2088,2020-02-07 04:00:00,广三高速断面,3.05,0.232,0.82,12.3,,0.0,0.0
2442,2020-02-07 08:00:00,凤岗断面,2.07,0.33,3.03,26.5,,0.0,0.0
2003,2020-02-07 08:00:00,科勒大道断面,0.33,0.233,2.77,24.6,,0.0,0.0
2004,2020-02-07 08:00:00,鲁岗涌,0.15,0.144,7.2,,3.6,0.0,0.0
2089,2020-02-07 08:00:00,广三高速断面,3.34,0.229,2.36,13.6,,0.0,0.0
2527,2020-02-07 08:00:00,芦苞涌入西南涌断面,0.41,0.137,4.33,17.5,,0.0,0.0
2273,2020-02-07 08:00:00,芦苞涌古云桥断面,0.29,0.301,2.91,23.4,,0.0,0.0
2352,2020-02-07 12:00:00,芦苞涌古云桥断面,0.27,0.323,2.85,19.7,,0.0,0.0
2274,2020-02-07 12:00:00,科勒大道断面,1.19,0.324,2.24,27.3,,0.0,0.0
1370,2020-02-07 12:00:00,鲁岗涌,0.23,0.162,6.68,,5.3,0.0,0.0
1808,2020-02-07 12:00:00,凤岗断面,2.05,0.395,3.06,31.5,,0.0,0.0
1901,2020-02-07 12:00:00,芦苞涌入西南涌断面,0.73,0.186,4.89,20.8,,0.0,0.0
2528,2020-02-07 12:00:00,广三高速断面,1.88,0.179,3.75,10.5,,0.0,0.0
2275,2020-02-07 16:00:00,芦苞涌入西南涌断面,0.83,0.192,4.54,19.9,,0.0,0.0
2529,2020-02-07 16:00:00,凤岗断面,2.14,0.407,3.74,36.5,,0.0,0.0
2005,2020-02-07 16:00:00,芦苞涌古云桥断面,0.25,0.3,3.16,19.7,,0.0,0.0
2170,2020-02-07 16:00:00,广三高速断面,0.91,0.133,5.14,9.6,,0.0,0.0
1371,2020-02-07 16:00:00,科勒大道断面,0.68,0.296,2.71,24.5,,0.0,0.0
1372,2020-02-07 16:00:00,鲁岗涌,0.24,0.172,7.78,,4.8,0.0,0.0
2530,2020-02-07 20:00:00,鲁岗涌,0.38,0.172,6.68,,5.5,0.0,0.0
2443,2020-02-07 20:00:00,凤岗断面,2.15,0.274,3.07,23.5,,0.0,0.0
1902,2020-02-07 20:00:00,广三高速断面,0.9,0.151,4.62,12.0,,0.0,0.0
2171,2020-02-07 20:00:00,芦苞涌入西南涌断面,0.72,0.179,4.21,19.8,,0.0,0.0
1708,2020-02-07 20:00:00,芦苞涌古云桥断面,0.2,0.3,3.03,19.7,,0.0,0.0
1471,2020-02-07 20:00:00,科勒大道断面,0.63,0.265,2.4,24.9,,0.0,0.0
1644,2020-02-08 00:00:00,芦苞涌古云桥断面,0.24,0.287,2.7,21.6,,0.0,0.0
2091,2020-02-08 00:00:00,鲁岗涌,0.26,0.203,6.49,,6.1,0.0,0.0
2090,2020-02-08 00:00:00,芦苞涌入西南涌断面,0.84,0.186,4.57,19.5,,0.0,0.0
2353,2020-02-08 00:00:00,广三高速断面,1.26,0.175,4.45,10.9,,0.0,0.0
1809,2020-02-08 00:00:00,凤岗断面,2.15,0.455,2.92,37.1,,0.0,0.0
1373,2020-02-08 00:00:00,科勒大道断面,0.73,0.283,1.96,24.6,,0.0,0.0
1472,2020-02-08 04:00:00,凤岗断面,2.25,0.353,2.88,28.9,,0.0,0.0
1810,2020-02-08 04:00:00,广三高速断面,1.35,0.18,3.72,10.9,,0.0,0.0
1645,2020-02-08 04:00:00,芦苞涌古云桥断面,0.16,0.314,3.12,17.4,,0.0,0.0
1903,2020-02-08 04:00:00,鲁岗涌,0.19,0.151,7.04,,4.1,0.0,0.0
1550,2020-02-08 04:00:00,科勒大道断面,0.73,0.283,2.21,24.6,,0.0,0.0
1549,2020-02-08 04:00:00,芦苞涌入西南涌断面,0.73,0.184,3.65,20.6,,0.0,0.0
1375,2020-02-08 08:00:00,凤岗断面,2.19,0.311,2.83,26.8,,0.0,0.0
2354,2020-02-08 08:00:00,鲁岗涌,0.2,0.165,6.7,,4.3,0.0,0.0
1374,2020-02-08 08:00:00,广三高速断面,2.09,0.191,4.41,13.0,,0.0,0.0
1709,2020-02-08 08:00:00,芦苞涌古云桥断面,0.16,0.305,2.81,21.8,,0.0,0.0
1811,2020-02-08 08:00:00,芦苞涌入西南涌断面,0.46,0.142,4.12,17.1,,0.0,0.0
1812,2020-02-08 08:00:00,科勒大道断面,0.25,0.234,1.56,24.2,,0.0,0.0
1551,2020-02-08 12:00:00,芦苞涌入西南涌断面,0.79,0.199,5.19,19.9,,0.0,0.0
1552,2020-02-08 12:00:00,鲁岗涌,0.2,0.165,7.34,,2.1,0.0,0.0
1647,2020-02-08 12:00:00,凤岗断面,1.87,0.376,2.75,31.5,,0.0,0.0
2006,2020-02-08 12:00:00,芦苞涌古云桥断面,0.14,0.303,2.77,19.3,,0.0,0.0
2444,2020-02-08 12:00:00,科勒大道断面,1.03,0.318,1.92,25.7,,0.0,0.0
1646,2020-02-08 12:00:00,广三高速断面,1.22,0.172,4.7,13.2,,0.0,0.0
2445,2020-02-08 16:00:00,芦苞涌古云桥断面,0.38,0.305,2.87,19.1,,0.0,0.0
1813,2020-02-08 16:00:00,鲁岗涌,0.29,0.175,7.62,,4.8,0.0,0.0
1376,2020-02-08 16:00:00,广三高速断面,1.1,0.163,5.16,11.8,,0.0,0.0
1474,2020-02-08 16:00:00,科勒大道断面,1.12,0.386,1.93,27.7,,0.0,0.0
1473,2020-02-08 16:00:00,芦苞涌入西南涌断面,1.16,0.23,5.02,22.3,,0.0,0.0
2092,2020-02-08 16:00:00,凤岗断面,2.33,0.528,4.21,40.4,,0.0,0.0
2173,2020-02-08 20:00:00,凤岗断面,1.78,0.332,2.62,25.2,,0.0,0.0
2172,2020-02-08 20:00:00,芦苞涌古云桥断面,0.39,0.302,3.07,19.5,,0.0,0.0
1904,2020-02-08 20:00:00,芦苞涌入西南涌断面,0.81,0.193,4.99,20.2,,0.0,0.0
2531,2020-02-08 20:00:00,广三高速断面,1.1,0.161,4.34,13.2,,0.0,0.0
1554,2020-02-08 20:00:00,鲁岗涌,0.29,0.171,7.38,,5.9,0.0,0.0
1553,2020-02-08 20:00:00,科勒大道断面,1.22,0.274,1.83,24.8,,0.0,0.0
1710,2020-02-09 00:00:00,凤岗断面,2.19,0.429,2.2,37.7,,0.0,0.0
1378,2020-02-09 00:00:00,芦苞涌古云桥断面,0.39,0.285,2.8,19.8,,0.0,0.0
1377,2020-02-09 00:00:00,广三高速断面,1.21,0.169,4.36,14.2,,0.0,0.0
1476,2020-02-09 00:00:00,鲁岗涌,0.29,0.198,6.86,,5.9,0.0,0.0
1475,2020-02-09 00:00:00,芦苞涌入西南涌断面,0.88,0.202,4.32,20.7,,0.0,0.0
2532,2020-02-09 00:00:00,科勒大道断面,1.31,0.289,1.54,24.4,,0.0,0.0
2356,2020-02-09 04:00:00,凤岗断面,2.2,0.362,2.61,31.2,,0.0,0.0
2093,2020-02-09 04:00:00,科勒大道断面,1.31,0.289,2.39,24.4,,0.0,0.0
2094,2020-02-09 04:00:00,鲁岗涌,0.26,0.198,7.41,,5.9,0.0,0.0
2533,2020-02-09 04:00:00,广三高速断面,1.14,0.164,4.64,12.5,,0.0,0.0
2355,2020-02-09 04:00:00,芦苞涌古云桥断面,0.34,0.285,3.06,17.8,,0.0,0.0
1555,2020-02-09 04:00:00,芦苞涌入西南涌断面,0.82,0.205,3.65,21.0,,0.0,
2446,2020-02-09 08:00:00,芦苞涌古云桥断面,0.35,0.319,2.84,19.5,,,
1380,2020-02-09 08:00:00,凤岗断面,2.17,0.436,2.34,37.6,,,
1379,2020-02-09 08:00:00,广三高速断面,1.66,0.192,4.37,15.4,,,
1815,2020-02-09 08:00:00,鲁岗涌,0.16,0.166,7.19,,5.9,,
1814,2020-02-09 08:00:00,科勒大道断面,0.56,0.247,1.27,26.1,,,
2174,2020-02-09 08:00:00,芦苞涌入西南涌断面,0.49,0.166,3.59,19.1,,,0.0
2358,2020-02-09 12:00:00,鲁岗涌,0.16,0.166,10.04,,5.9,0.0,0.0
1556,2020-02-09 12:00:00,芦苞涌古云桥断面,0.33,0.294,2.85,19.6,,0.0,0.0
1381,2020-02-09 12:00:00,广三高速断面,1.49,0.176,4.6,15.1,,0.0,0.0
2357,2020-02-09 12:00:00,科勒大道断面,1.37,0.327,1.64,27.1,,0.0,0.0
1477,2020-02-09 12:00:00,芦苞涌入西南涌断面,0.64,0.188,5.37,20.5,,0.0,0.0
1382,2020-02-09 12:00:00,凤岗断面,1.92,0.383,2.85,32.5,,0.0,0.0
1478,2020-02-09 16:00:00,科勒大道断面,0.42,0.398,2.2,28.8,,0.0,0.0
2359,2020-02-09 16:00:00,芦苞涌入西南涌断面,0.89,0.225,5.99,22.1,,0.0,0.0
2095,2020-02-09 16:00:00,广三高速断面,1.14,0.155,5.09,13.1,,0.0,0.0
1905,2020-02-09 16:00:00,凤岗断面,1.89,0.442,3.02,39.6,,0.0,0.0
2007,2020-02-09 16:00:00,鲁岗涌,0.25,0.185,7.71,,5.9,0.0,0.0
1711,2020-02-09 16:00:00,芦苞涌古云桥断面,0.32,0.282,3.3,19.1,,0.0,0.0
2360,2020-02-09 20:00:00,芦苞涌入西南涌断面,0.76,0.207,4.38,22.1,,0.0,0.0
1906,2020-02-09 20:00:00,广三高速断面,1.13,0.145,3.95,11.9,,0.0,0.0
1384,2020-02-09 20:00:00,凤岗断面,2.1,0.42,2.87,31.7,,0.0,0.0
1479,2020-02-09 20:00:00,鲁岗涌,0.18,0.185,7.78,,5.9,0.0,0.0
1383,2020-02-09 20:00:00,芦苞涌古云桥断面,0.27,0.282,3.27,19.1,,0.0,0.0
2534,2020-02-09 20:00:00,科勒大道断面,0.47,0.283,1.96,24.4,,0.0,0.0
1712,2020-02-10 00:00:00,芦苞涌入西南涌断面,0.74,0.197,4.47,20.7,,0.0,0.0
1816,2020-02-10 00:00:00,广三高速断面,1.16,0.158,4.21,14.6,,0.0,0.0
2447,2020-02-10 00:00:00,鲁岗涌,0.33,0.21,6.88,,5.9,0.0,0.0
1385,2020-02-10 00:00:00,科勒大道断面,0.53,0.274,2.04,21.6,,0.0,0.0
2008,2020-02-10 00:00:00,凤岗断面,1.96,0.452,2.28,45.6,,0.0,0.0
1480,2020-02-10 00:00:00,芦苞涌古云桥断面,0.24,0.286,3.09,25.6,,0.0,0.0
2449,2020-02-10 04:00:00,芦苞涌古云桥断面,0.23,0.3,3.17,21.2,,0.0,0.0
1386,2020-02-10 04:00:00,凤岗断面,1.89,0.353,2.41,35.4,,0.0,0.0
2536,2020-02-10 04:00:00,鲁岗涌,0.2,0.206,6.95,,5.9,0.0,0.0
1817,2020-02-10 04:00:00,科勒大道断面,0.53,0.274,3.14,21.6,,0.0,0.0
2535,2020-02-10 04:00:00,芦苞涌入西南涌断面,0.8,0.214,3.68,21.3,,0.0,0.0
2448,2020-02-10 04:00:00,广三高速断面,1.22,0.153,4.95,12.1,,0.0,0.0
1557,2020-02-10 08:00:00,科勒大道断面,0.03,0.256,2.56,22.8,,0.0,0.0
2537,2020-02-10 08:00:00,凤岗断面,1.95,0.44,2.2,38.6,,0.0,0.0
2009,2020-02-10 08:00:00,芦苞涌古云桥断面,0.21,0.3,2.92,44.9,,0.0,0.0
1648,2020-02-10 08:00:00,广三高速断面,1.37,0.174,4.59,16.0,,0.0,0.0
1713,2020-02-10 08:00:00,芦苞涌入西南涌断面,0.58,0.195,4.16,21.0,,0.0,0.0
1558,2020-02-10 08:00:00,鲁岗涌,0.12,0.159,7.06,,5.9,0.0,0.0
2010,2020-02-10 12:00:00,鲁岗涌,,,9.62,,,0.0,0.0
1907,2020-02-10 12:00:00,凤岗断面,1.89,0.367,2.99,34.3,,0.0,0.0
2538,2020-02-10 12:00:00,科勒大道断面,0.39,0.289,2.5,23.0,,0.0,0.0
1387,2020-02-10 12:00:00,芦苞涌古云桥断面,0.18,0.31,3.27,28.8,,0.0,0.0
2450,2020-02-10 12:00:00,广三高速断面,1.3,0.167,4.31,15.3,,0.0,0.0
1649,2020-02-10 12:00:00,芦苞涌入西南涌断面,0.6,0.187,5.1,19.9,,0.0,0.0
2539,2020-02-10 16:00:00,广三高速断面,1.24,0.156,1.04,14.7,,0.0,0.0
1559,2020-02-10 16:00:00,芦苞涌入西南涌断面,0.81,0.225,5.4,22.6,,0.0,0.0
1908,2020-02-10 16:00:00,鲁岗涌,,,8.29,,,0.0,0.0
2011,2020-02-10 16:00:00,芦苞涌古云桥断面,0.19,0.311,3.97,29.0,,0.0,0.0
2012,2020-02-10 16:00:00,凤岗断面,1.79,0.451,3.28,35.6,,0.0,0.0
1388,2020-02-10 16:00:00,科勒大道断面,0.63,0.394,3.23,26.8,,0.0,0.0
2175,2020-02-10 20:00:00,凤岗断面,1.97,0.337,1.66,23.6,,0.0,0.0
2361,2020-02-10 20:00:00,广三高速断面,4.49,0.342,3.81,15.1,,0.0,0.0
1714,2020-02-10 20:00:00,芦苞涌入西南涌断面,0.76,0.214,4.69,22.0,,0.0,0.0
2540,2020-02-10 20:00:00,芦苞涌古云桥断面,0.18,0.264,3.7,36.7,,0.0,0.0
1909,2020-02-10 20:00:00,科勒大道断面,0.64,0.26,2.82,21.4,,0.0,0.0
2096,2020-02-10 20:00:00,鲁岗涌,0.18,0.151,7.73,,7.6,0.0,0.0
1715,2020-02-11 00:00:00,芦苞涌古云桥断面,0.18,0.255,3.49,45.9,,0.0,0.0
2013,2020-02-11 00:00:00,科勒大道断面,0.66,0.289,3.2,21.6,,0.0,0.0
1910,2020-02-11 00:00:00,凤岗断面,2.12,0.346,2.14,30.7,,0.0,0.0
1482,2020-02-11 00:00:00,鲁岗涌,0.23,0.243,6.24,,7.1,0.0,0.0
1481,2020-02-11 00:00:00,芦苞涌入西南涌断面,0.69,0.21,4.12,20.4,,0.0,0.0
2276,2020-02-11 00:00:00,广三高速断面,1.57,0.179,6.67,12.6,,0.0,0.0
2277,2020-02-11 04:00:00,凤岗断面,2.07,0.374,1.68,30.1,,0.0,0.0
1560,2020-02-11 04:00:00,广三高速断面,0.03,0.091,3.51,8.8,,0.0,0.0
1818,2020-02-11 04:00:00,芦苞涌入西南涌断面,0.76,0.217,4.23,21.1,,0.0,0.0
2362,2020-02-11 04:00:00,科勒大道断面,0.66,0.289,2.56,21.6,,0.0,0.0
2176,2020-02-11 04:00:00,鲁岗涌,0.11,0.186,6.51,,6.3,0.0,0.0
1389,2020-02-11 04:00:00,芦苞涌古云桥断面,0.35,0.238,3.69,38.5,,0.0,0.0
1716,2020-02-11 08:00:00,芦苞涌古云桥断面,0.3,0.236,3.19,25.9,,0.0,0.0
1483,2020-02-11 08:00:00,科勒大道断面,0.74,0.279,2.43,21.8,,0.0,0.0
2278,2020-02-11 08:00:00,凤岗断面,2.1,0.373,1.88,31.9,,0.0,0.0
1561,2020-02-11 08:00:00,广三高速断面,1.67,0.183,2.19,11.6,,0.0,0.0
2177,2020-02-11 08:00:00,芦苞涌入西南涌断面,0.64,0.209,4.08,20.3,,0.0,0.0
2541,2020-02-11 08:00:00,鲁岗涌,0.03,0.147,6.9,,5.4,0.0,0.0
1650,2020-02-11 12:00:00,凤岗断面,2.04,0.326,2.25,25.4,,0.0,0.0
1390,2020-02-11 12:00:00,芦苞涌入西南涌断面,0.58,0.189,3.99,18.9,,0.0,0.0
1391,2020-02-11 12:00:00,科勒大道断面,0.68,0.265,2.9,22.9,,0.0,0.0
1562,2020-02-11 12:00:00,鲁岗涌,0.02,0.151,6.86,,5.0,0.0,0.0
2543,2020-02-11 12:00:00,芦苞涌古云桥断面,0.27,0.269,3.53,21.3,,0.0,0.0
2542,2020-02-11 12:00:00,广三高速断面,2.49,0.21,4.57,11.6,,0.0,0.0
1717,2020-02-11 16:00:00,芦苞涌入西南涌断面,0.81,0.238,4.68,21.6,,0.0,0.0
2014,2020-02-11 16:00:00,广三高速断面,0.69,0.133,4.23,11.8,,0.0,0.0
1718,2020-02-11 16:00:00,科勒大道断面,0.01,0.335,2.97,22.5,,0.0,0.0
2544,2020-02-11 16:00:00,凤岗断面,2.05,0.365,2.42,32.2,,0.0,0.0
1911,2020-02-11 16:00:00,鲁岗涌,0.29,0.185,6.92,,6.4,0.0,0.0
2363,2020-02-11 16:00:00,芦苞涌古云桥断面,0.17,0.282,3.43,22.0,,0.0,0.0
2178,2020-02-11 20:00:00,广三高速断面,1.35,0.197,6.05,14.0,,0.0,0.0
1912,2020-02-11 20:00:00,科勒大道断面,0.02,0.25,2.84,19.2,,0.0,0.0
2015,2020-02-11 20:00:00,芦苞涌古云桥断面,0.3,0.282,3.52,22.0,,0.0,0.0
1484,2020-02-11 20:00:00,凤岗断面,2.06,0.302,1.58,25.2,,0.0,0.0
2097,2020-02-11 20:00:00,芦苞涌入西南涌断面,0.83,0.224,4.34,20.7,,0.0,0.0
2098,2020-02-11 20:00:00,鲁岗涌,0.12,0.185,6.15,,6.2,0.0,0.0
1719,2020-02-12 00:00:00,凤岗断面,1.98,0.377,2.04,39.8,,0.0,0.0
1563,2020-02-12 00:00:00,广三高速断面,0.11,0.086,6.87,7.9,,0.0,0.0
2545,2020-02-12 00:00:00,芦苞涌入西南涌断面,0.73,0.211,4.46,19.9,,0.0,0.0
2546,2020-02-12 00:00:00,鲁岗涌,0.12,0.185,4.55,,3.2,0.0,0.0
1819,2020-02-12 00:00:00,科勒大道断面,0.01,0.268,2.66,20.4,,0.0,0.0
1392,2020-02-12 00:00:00,芦苞涌古云桥断面,0.25,0.236,3.12,19.4,,0.0,0.0
1913,2020-02-12 04:00:00,科勒大道断面,0.01,0.268,2.13,20.4,,0.0,0.0
1651,2020-02-12 04:00:00,凤岗断面,2.08,0.367,1.27,31.3,,0.0,0.0
2547,2020-02-12 04:00:00,芦苞涌古云桥断面,0.23,0.228,2.78,16.5,,0.0,0.0
1914,2020-02-12 04:00:00,鲁岗涌,0.12,0.185,3.76,,4.5,0.0,0.0
1564,2020-02-12 04:00:00,芦苞涌入西南涌断面,0.74,0.25,3.83,19.9,,0.0,0.0
2016,2020-02-12 04:00:00,广三高速断面,0.05,0.074,6.5,7.1,,0.0,0.0
2451,2020-02-12 08:00:00,芦苞涌古云桥断面,0.23,0.231,2.99,12.6,,0.0,0.0
1652,2020-02-12 08:00:00,芦苞涌入西南涌断面,0.79,0.241,2.93,21.4,,0.0,0.0
2279,2020-02-12 08:00:00,凤岗断面,2.33,0.335,1.5,28.5,,0.0,0.0
2548,2020-02-12 08:00:00,鲁岗涌,0.12,0.185,2.89,,2.7,0.0,0.0
1393,2020-02-12 08:00:00,广三高速断面,0.03,0.084,4.04,7.6,,0.0,0.0
2364,2020-02-12 08:00:00,科勒大道断面,0.02,0.293,2.62,21.2,,0.0,0.0
2017,2020-02-12 12:00:00,科勒大道断面,0.01,0.262,2.34,21.0,,0.0,0.0
2179,2020-02-12 12:00:00,鲁岗涌,0.12,0.185,2.7,,2.0,0.0,0.0
2100,2020-02-12 12:00:00,凤岗断面,2.09,0.294,1.35,28.7,,0.0,0.0
2099,2020-02-12 12:00:00,芦苞涌古云桥断面,0.19,0.258,3.07,19.0,,0.0,0.0
1820,2020-02-12 12:00:00,芦苞涌入西南涌断面,0.6,0.205,4.31,19.1,,0.0,0.0
1394,2020-02-12 12:00:00,广三高速断面,0.61,0.14,5.68,9.6,,0.0,0.0
1720,2020-02-12 16:00:00,凤岗断面,2.45,0.401,5.15,32.1,,0.0,0.0
2181,2020-02-12 16:00:00,科勒大道断面,0.01,0.329,2.18,21.6,,0.0,0.0
1821,2020-02-12 16:00:00,鲁岗涌,0.12,0.185,6.83,,2.0,0.0,0.0
2101,2020-02-12 16:00:00,广三高速断面,0.13,0.099,6.43,7.7,,0.0,0.0
2180,2020-02-12 16:00:00,芦苞涌入西南涌断面,0.77,0.248,4.86,20.5,,0.0,0.0
1395,2020-02-12 16:00:00,芦苞涌古云桥断面,0.16,0.273,2.86,15.8,,0.0,0.0
1396,2020-02-12 20:00:00,广三高速断面,0.11,0.121,4.28,10.8,,0.0,0.0
1397,2020-02-12 20:00:00,芦苞涌古云桥断面,0.15,0.273,2.93,12.0,,0.0,0.0
1485,2020-02-12 20:00:00,鲁岗涌,0.17,0.173,6.49,,5.8,0.0,0.0
2102,2020-02-12 20:00:00,凤岗断面,2.36,0.372,5.12,30.4,,0.0,0.0
2549,2020-02-12 20:00:00,科勒大道断面,0.1,0.266,2.0,19.6,,0.0,0.0
2018,2020-02-12 20:00:00,芦苞涌入西南涌断面,0.75,0.227,2.97,19.4,,0.0,0.0
2365,2020-02-13 00:00:00,鲁岗涌,0.21,0.192,9.47,,6.4,0.0,0.0
1653,2020-02-13 00:00:00,科勒大道断面,0.09,0.259,1.41,19.2,,0.0,0.0
1721,2020-02-13 00:00:00,芦苞涌古云桥断面,0.15,0.297,2.71,35.1,,0.0,0.0
2280,2020-02-13 00:00:00,凤岗断面,2.48,0.266,4.7,24.7,,0.0,0.0
2103,2020-02-13 00:00:00,广三高速断面,0.45,0.175,6.09,11.8,,0.0,0.0
1822,2020-02-13 00:00:00,芦苞涌入西南涌断面,0.68,0.22,3.22,17.7,,0.0,0.0
2182,2020-02-13 04:00:00,凤岗断面,2.34,0.321,4.78,29.4,,0.0,0.0
2281,2020-02-13 04:00:00,鲁岗涌,0.42,0.235,6.17,,6.5,0.0,0.0
2104,2020-02-13 04:00:00,科勒大道断面,0.09,0.259,1.16,19.2,,0.0,0.0
1722,2020-02-13 04:00:00,芦苞涌入西南涌断面,0.75,0.234,3.69,19.4,,0.0,0.0
1486,2020-02-13 04:00:00,芦苞涌古云桥断面,0.31,0.279,2.11,33.1,,0.0,0.0
1823,2020-02-13 04:00:00,广三高速断面,0.12,0.088,6.3,6.3,,0.0,
1723,2020-02-13 08:00:00,鲁岗涌,0.09,0.157,5.64,,6.1,,
1915,2020-02-13 08:00:00,芦苞涌入西南涌断面,0.79,0.235,2.38,18.4,,,
1398,2020-02-13 08:00:00,科勒大道断面,0.4,0.275,1.28,21.5,,,
2019,2020-02-13 08:00:00,广三高速断面,0.12,0.083,4.31,5.9,,,0.0
1654,2020-02-13 12:00:00,广三高速断面,0.14,0.136,4.52,7.4,,0.0,0.0
1655,2020-02-13 12:00:00,凤岗断面,2.1,0.265,4.75,25.2,,0.0,0.0
1725,2020-02-13 12:00:00,科勒大道断面,0.33,0.251,5.19,20.9,,0.0,0.0
1724,2020-02-13 12:00:00,芦苞涌入西南涌断面,0.65,0.208,3.46,18.6,,0.0,0.0
1399,2020-02-13 12:00:00,鲁岗涌,0.13,0.182,5.81,,5.5,0.0,0.0
2106,2020-02-13 16:00:00,鲁岗涌,0.62,0.226,6.07,,5.9,0.0,0.0
1400,2020-02-13 16:00:00,芦苞涌入西南涌断面,0.73,0.245,4.85,18.4,,0.0,0.0
2105,2020-02-13 16:00:00,科勒大道断面,0.03,0.356,5.26,25.4,,0.0,0.0
1656,2020-02-13 16:00:00,广三高速断面,0.21,0.154,6.04,11.7,,0.0,0.0
2183,2020-02-13 16:00:00,凤岗断面,2.39,0.369,4.95,38.8,,0.0,0.0
2452,2020-02-13 20:00:00,芦苞涌古云桥断面,0.32,0.317,2.55,42.7,,0.0,0.0
